chromosome	start	end	K-specific NDR	center
chr12	90632733	90634733	COAD-specific NDR	90633733
chr12	90783872	90785872	COAD-specific NDR	90784872
chr12	91224670	91226670	COAD-specific NDR	91225670
chr12	91520608	91522608	COAD-specific NDR	91521608
chr12	91750330	91752330	COAD-specific NDR	91751330
chr12	91794169	91796169	COAD-specific NDR	91795169
chr12	91806526	91808526	COAD-specific NDR	91807526
chr12	91815119	91817119	COAD-specific NDR	91816119
chr12	91853444	91855444	COAD-specific NDR	91854444
chr12	91885640	91887640	COAD-specific NDR	91886640
chr12	91889357	91891357	COAD-specific NDR	91890357
chr12	91909275	91911275	COAD-specific NDR	91910275
chr12	92345839	92347839	COAD-specific NDR	92346839
chr12	92715401	92717401	COAD-specific NDR	92716401
chr12	92865198	92867198	COAD-specific NDR	92866198
chr12	92936346	92938346	COAD-specific NDR	92937346
chr12	93096025	93098025	COAD-specific NDR	93097025
chr12	93338806	93340806	COAD-specific NDR	93339806
chr12	93392928	93394928	COAD-specific NDR	93393928
chr12	93413249	93415249	COAD-specific NDR	93414249
chr12	93435690	93437690	COAD-specific NDR	93436690
chr12	93480445	93482445	COAD-specific NDR	93481445
chr12	93483128	93485128	COAD-specific NDR	93484128
chr12	93544293	93546293	COAD-specific NDR	93545293
chr12	93548061	93550061	COAD-specific NDR	93549061
chr12	93557288	93559288	COAD-specific NDR	93558288
chr12	93607690	93609690	COAD-specific NDR	93608690
chr12	93707629	93709629	COAD-specific NDR	93708629
chr12	93710163	93712163	COAD-specific NDR	93711163
chr12	93715807	93717807	COAD-specific NDR	93716807
chr12	94291675	94293675	COAD-specific NDR	94292675
chr12	94296144	94298144	COAD-specific NDR	94297144
chr12	94463510	94465510	COAD-specific NDR	94464510
chr12	94576686	94578686	COAD-specific NDR	94577686
chr12	94950946	94952946	COAD-specific NDR	94951946
chr12	94979857	94981857	COAD-specific NDR	94980857
chr12	95347215	95349215	COAD-specific NDR	95348215
chr12	95493159	95495159	COAD-specific NDR	95494159
chr12	95496123	95498123	COAD-specific NDR	95497123
chr12	95562355	95564355	COAD-specific NDR	95563355
chr12	95950609	95952609	COAD-specific NDR	95951609
chr12	96027843	96029843	COAD-specific NDR	96028843
chr12	96051331	96053331	COAD-specific NDR	96052331
chr12	96074157	96076157	COAD-specific NDR	96075157
chr12	96131019	96133019	COAD-specific NDR	96132019
chr12	96195779	96197779	COAD-specific NDR	96196779
chr12	98815722	98817722	COAD-specific NDR	98816722
chr12	98893785	98895785	COAD-specific NDR	98894785
chr12	98967006	98969006	COAD-specific NDR	98968006
chr12	98968142	98970142	COAD-specific NDR	98969142
chr12	98971381	98973381	COAD-specific NDR	98972381
chr12	100969699	100971699	COAD-specific NDR	100970699
chr12	101005541	101007541	COAD-specific NDR	101006541
chr12	101375510	101377510	COAD-specific NDR	101376510
chr12	101445010	101447010	COAD-specific NDR	101446010
chr12	101567502	101569502	COAD-specific NDR	101568502
chr12	101852873	101854873	COAD-specific NDR	101853873
chr12	101997144	101999144	COAD-specific NDR	101998144
chr12	102001338	102003338	COAD-specific NDR	102002338
chr12	102046468	102048468	COAD-specific NDR	102047468
chr12	102083668	102085668	COAD-specific NDR	102084668
chr12	103486709	103488709	COAD-specific NDR	103487709
chr12	104045714	104047714	COAD-specific NDR	104046714
chr12	104047783	104049783	COAD-specific NDR	104048783
chr12	104065677	104067677	COAD-specific NDR	104066677
chr12	104066935	104068935	COAD-specific NDR	104067935
chr12	104069915	104071915	COAD-specific NDR	104070915
chr12	105346298	105348298	COAD-specific NDR	105347298
chr12	105607593	105609593	COAD-specific NDR	105608593
chr12	105622376	105624376	COAD-specific NDR	105623376
chr12	105674627	105676627	COAD-specific NDR	105675627
chr12	105710994	105712994	COAD-specific NDR	105711994
chr12	106069655	106071655	COAD-specific NDR	106070655
chr12	107041742	107043742	COAD-specific NDR	107042742
chr12	107105717	107107717	COAD-specific NDR	107106717
chr12	107164420	107166420	COAD-specific NDR	107165420
chr12	107285071	107287071	COAD-specific NDR	107286071
chr12	107435731	107437731	COAD-specific NDR	107436731
chr12	108152391	108154391	COAD-specific NDR	108153391
chr12	109127310	109129310	COAD-specific NDR	109128310
chr12	109506244	109508244	COAD-specific NDR	109507244
chr12	109882379	109884379	COAD-specific NDR	109883379
chr12	110133127	110135127	COAD-specific NDR	110134127
chr12	110377526	110379526	COAD-specific NDR	110378526
chr12	110684575	110686575	COAD-specific NDR	110685575
chr12	111012303	111014303	COAD-specific NDR	111013303
chr12	111181914	111183914	COAD-specific NDR	111182914
chr12	111246169	111248169	COAD-specific NDR	111247169
chr12	111804643	111806643	COAD-specific NDR	111805643
chr12	111869456	111871456	COAD-specific NDR	111870456
chr12	112214697	112216697	COAD-specific NDR	112215697
chr12	112217627	112219627	COAD-specific NDR	112218627
chr12	112256788	112258788	COAD-specific NDR	112257788
chr12	112287566	112289566	COAD-specific NDR	112288566
chr12	112712189	112714189	COAD-specific NDR	112713189
chr12	113361900	113363900	COAD-specific NDR	113362900
chr12	113676915	113678915	COAD-specific NDR	113677915
chr12	115048463	115050463	COAD-specific NDR	115049463
chr12	115170949	115172949	COAD-specific NDR	115171949
chr12	115173636	115175636	COAD-specific NDR	115174636
chr12	115257787	115259787	COAD-specific NDR	115258787
chr12	115278497	115280497	COAD-specific NDR	115279497
chr12	115355806	115357806	COAD-specific NDR	115356806
chr12	115497836	115499836	COAD-specific NDR	115498836
chr12	115631858	115633858	COAD-specific NDR	115632858
chr12	115694832	115696832	COAD-specific NDR	115695832
chr12	115698961	115700961	COAD-specific NDR	115699961
chr12	115943822	115945822	COAD-specific NDR	115944822
chr12	116097438	116099438	COAD-specific NDR	116098438
chr12	116149693	116151693	COAD-specific NDR	116150693
chr12	116159201	116161201	COAD-specific NDR	116160201
chr12	116177597	116179597	COAD-specific NDR	116178597
chr12	116231632	116233632	COAD-specific NDR	116232632
chr12	116250236	116252236	COAD-specific NDR	116251236
chr12	116309938	116311938	COAD-specific NDR	116310938
chr12	116717506	116719506	COAD-specific NDR	116718506
chr12	117076779	117078779	COAD-specific NDR	117077779
chr12	117130185	117132185	COAD-specific NDR	117131185
chr12	117542839	117544839	COAD-specific NDR	117543839
chr12	118258800	118260800	COAD-specific NDR	118259800
chr12	118526308	118528308	COAD-specific NDR	118527308
chr12	118535454	118537454	COAD-specific NDR	118536454
chr12	119852666	119854666	COAD-specific NDR	119853666
chr12	120107021	120109021	COAD-specific NDR	120108021
chr12	120120825	120122825	COAD-specific NDR	120121825
chr12	120377909	120379909	COAD-specific NDR	120378909
chr12	120662885	120664885	COAD-specific NDR	120663885
chr12	121028054	121030054	COAD-specific NDR	121029054
chr12	121057594	121059594	COAD-specific NDR	121058594
chr12	121107569	121109569	COAD-specific NDR	121108569
chr12	121128100	121130100	COAD-specific NDR	121129100
chr12	121193644	121195644	COAD-specific NDR	121194644
chr12	121203211	121205211	COAD-specific NDR	121204211
chr12	121393985	121395985	COAD-specific NDR	121394985
chr12	121396856	121398856	COAD-specific NDR	121397856
chr12	121415319	121417319	COAD-specific NDR	121416319
chr12	121417317	121419317	COAD-specific NDR	121418317
chr12	121421384	121423384	COAD-specific NDR	121422384
chr12	121462774	121464774	COAD-specific NDR	121463774
chr12	121654824	121656824	COAD-specific NDR	121655824
chr12	122037998	122039998	COAD-specific NDR	122038998
chr12	122595087	122597087	COAD-specific NDR	122596087
chr12	122852198	122854198	COAD-specific NDR	122853198
chr12	122933169	122935169	COAD-specific NDR	122934169
chr12	122939635	122941635	COAD-specific NDR	122940635
chr12	123392753	123394753	COAD-specific NDR	123393753
chr12	123403801	123405801	COAD-specific NDR	123404801
chr12	123508463	123510463	COAD-specific NDR	123509463
chr12	123734562	123736562	COAD-specific NDR	123735562
chr12	123774635	123776635	COAD-specific NDR	123775635
chr12	124715686	124717686	COAD-specific NDR	124716686
chr12	124720373	124722373	COAD-specific NDR	124721373
chr12	124722654	124724654	COAD-specific NDR	124723654
chr12	124780084	124782084	COAD-specific NDR	124781084
chr12	124836510	124838510	COAD-specific NDR	124837510
chr12	125070487	125072487	COAD-specific NDR	125071487
chr12	125088079	125090079	COAD-specific NDR	125089079
chr12	126517502	126519502	COAD-specific NDR	126518502
chr12	128509412	128511412	COAD-specific NDR	128510412
chr12	128510900	128512900	COAD-specific NDR	128511900
chr12	129087319	129089319	COAD-specific NDR	129088319
chr12	129090695	129092695	COAD-specific NDR	129091695
chr12	129856639	129858639	COAD-specific NDR	129857639
chr12	130823738	130825738	COAD-specific NDR	130824738
chr12	131041983	131043983	COAD-specific NDR	131042983
chr12	132422621	132424621	COAD-specific NDR	132423621
chr12	133264996	133266996	COAD-specific NDR	133265996
chr13	20258392	20260392	COAD-specific NDR	20259392
chr13	20483763	20485763	COAD-specific NDR	20484763
chr13	20495531	20497531	COAD-specific NDR	20496531
chr13	20772104	20774104	COAD-specific NDR	20773104
chr13	20836744	20838744	COAD-specific NDR	20837744
chr13	21016339	21018339	COAD-specific NDR	21017339
chr13	21120929	21122929	COAD-specific NDR	21121929
chr13	21133951	21135951	COAD-specific NDR	21134951
chr13	21163916	21165916	COAD-specific NDR	21164916
chr13	22190215	22192215	COAD-specific NDR	22191215
chr13	22210560	22212560	COAD-specific NDR	22211560
chr13	22236619	22238619	COAD-specific NDR	22237619
chr13	22253193	22255193	COAD-specific NDR	22254193
chr13	22315350	22317350	COAD-specific NDR	22316350
chr13	22467401	22469401	COAD-specific NDR	22468401
chr13	22571099	22573099	COAD-specific NDR	22572099
chr13	22663428	22665428	COAD-specific NDR	22664428
chr13	22905749	22907749	COAD-specific NDR	22906749
chr13	24529410	24531410	COAD-specific NDR	24530410
chr13	24564452	24566452	COAD-specific NDR	24565452
chr13	24649419	24651419	COAD-specific NDR	24650419
chr13	24660912	24662912	COAD-specific NDR	24661912
chr13	24700431	24702431	COAD-specific NDR	24701431
chr13	24735507	24737507	COAD-specific NDR	24736507
chr13	24896920	24898920	COAD-specific NDR	24897920
chr13	24922468	24924468	COAD-specific NDR	24923468
chr13	25225083	25227083	COAD-specific NDR	25226083
chr13	25233733	25235733	COAD-specific NDR	25234733
chr13	25235765	25237765	COAD-specific NDR	25236765
chr13	25242278	25244278	COAD-specific NDR	25243278
chr13	25555972	25557972	COAD-specific NDR	25556972
chr13	26985545	26987545	COAD-specific NDR	26986545
chr13	27032599	27034599	COAD-specific NDR	27033599
chr13	27053822	27055822	COAD-specific NDR	27054822
chr13	27115307	27117307	COAD-specific NDR	27116307
chr13	27195337	27197337	COAD-specific NDR	27196337
chr13	27525150	27527150	COAD-specific NDR	27526150
chr13	27529779	27531779	COAD-specific NDR	27530779
chr13	27535191	27537191	COAD-specific NDR	27536191
chr13	27538323	27540323	COAD-specific NDR	27539323
chr13	27542060	27544060	COAD-specific NDR	27543060
chr13	27543849	27545849	COAD-specific NDR	27544849
chr13	27545463	27547463	COAD-specific NDR	27546463
chr13	27551385	27553385	COAD-specific NDR	27552385
chr13	27556409	27558409	COAD-specific NDR	27557409
chr13	27725547	27727547	COAD-specific NDR	27726547
chr13	27946235	27948235	COAD-specific NDR	27947235
chr13	27972242	27974242	COAD-specific NDR	27973242
chr13	27974505	27976505	COAD-specific NDR	27975505
chr13	27978048	27980048	COAD-specific NDR	27979048
chr13	28015261	28017261	COAD-specific NDR	28016261
chr13	28122667	28124667	COAD-specific NDR	28123667
chr13	28430634	28432634	COAD-specific NDR	28431634
chr13	28493094	28495094	COAD-specific NDR	28494094
chr13	28534046	28536046	COAD-specific NDR	28535046
chr13	28535600	28537600	COAD-specific NDR	28536600
chr13	28538992	28540992	COAD-specific NDR	28539992
chr13	28542435	28544435	COAD-specific NDR	28543435
chr13	28544608	28546608	COAD-specific NDR	28545608
chr13	28551858	28553858	COAD-specific NDR	28552858
chr13	28736938	28738938	COAD-specific NDR	28737938
chr13	28777361	28779361	COAD-specific NDR	28778361
chr13	29039545	29041545	COAD-specific NDR	29040545
chr13	29118900	29120900	COAD-specific NDR	29119900
chr13	29148549	29150549	COAD-specific NDR	29149549
chr13	29283421	29285421	COAD-specific NDR	29284421
chr13	29975562	29977562	COAD-specific NDR	29976562
chr13	30122001	30124001	COAD-specific NDR	30123001
chr13	30146547	30148547	COAD-specific NDR	30147547
chr13	30616461	30618461	COAD-specific NDR	30617461
chr13	30682175	30684175	COAD-specific NDR	30683175
chr13	30905885	30907885	COAD-specific NDR	30906885
chr13	31319670	31321670	COAD-specific NDR	31320670
chr13	31340242	31342242	COAD-specific NDR	31341242
chr13	31406248	31408248	COAD-specific NDR	31407248
chr13	31408831	31410831	COAD-specific NDR	31409831
chr13	31740742	31742742	COAD-specific NDR	31741742
chr13	31742056	31744056	COAD-specific NDR	31743056
chr13	32161621	32163621	COAD-specific NDR	32162621
chr13	32366646	32368646	COAD-specific NDR	32367646
chr13	32629677	32631677	COAD-specific NDR	32630677
chr13	32632969	32634969	COAD-specific NDR	32633969
chr13	33684819	33686819	COAD-specific NDR	33685819
chr13	33791290	33793290	COAD-specific NDR	33792290
chr13	33846126	33848126	COAD-specific NDR	33847126
chr13	33991583	33993583	COAD-specific NDR	33992583
chr13	34593189	34595189	COAD-specific NDR	34594189
chr13	39210107	39212107	COAD-specific NDR	39211107
chr13	39597143	39599143	COAD-specific NDR	39598143
chr13	39598786	39600786	COAD-specific NDR	39599786
chr13	39700335	39702335	COAD-specific NDR	39701335
chr13	39705606	39707606	COAD-specific NDR	39706606
chr13	39902670	39904670	COAD-specific NDR	39903670
chr13	40667388	40669388	COAD-specific NDR	40668388
chr13	41218489	41220489	COAD-specific NDR	41219489
chr13	41221356	41223356	COAD-specific NDR	41222356
chr13	41468949	41470949	COAD-specific NDR	41469949
chr13	41548328	41550328	COAD-specific NDR	41549328
chr13	41567300	41569300	COAD-specific NDR	41568300
chr13	41638524	41640524	COAD-specific NDR	41639524
chr13	42179988	42181988	COAD-specific NDR	42180988
chr13	42221614	42223614	COAD-specific NDR	42222614
chr13	42601727	42603727	COAD-specific NDR	42602727
chr13	42856895	42858895	COAD-specific NDR	42857895
chr13	43031509	43033509	COAD-specific NDR	43032509
chr13	43149317	43151317	COAD-specific NDR	43150317
chr13	43464999	43466999	COAD-specific NDR	43465999
chr13	43541007	43543007	COAD-specific NDR	43542007
chr13	43542232	43544232	COAD-specific NDR	43543232
chr13	43558981	43560981	COAD-specific NDR	43559981
chr13	43630991	43632991	COAD-specific NDR	43631991
chr13	44674668	44676668	COAD-specific NDR	44675668
chr13	44681726	44683726	COAD-specific NDR	44682726
chr13	44683433	44685433	COAD-specific NDR	44684433
chr13	44713522	44715522	COAD-specific NDR	44714522
chr13	44881192	44883192	COAD-specific NDR	44882192
chr13	44883070	44885070	COAD-specific NDR	44884070
chr13	44886655	44888655	COAD-specific NDR	44887655
chr13	44942282	44944282	COAD-specific NDR	44943282
chr13	44953157	44955157	COAD-specific NDR	44954157
chr13	45004487	45006487	COAD-specific NDR	45005487
chr13	45321751	45323751	COAD-specific NDR	45322751
chr13	45323963	45325963	COAD-specific NDR	45324963
chr13	45329754	45331754	COAD-specific NDR	45330754
chr13	45332137	45334137	COAD-specific NDR	45333137
chr13	45337655	45339655	COAD-specific NDR	45338655
chr13	45741601	45743601	COAD-specific NDR	45742601
chr13	45752715	45754715	COAD-specific NDR	45753715
chr13	45816423	45818423	COAD-specific NDR	45817423
chr13	45828941	45830941	COAD-specific NDR	45829941
chr13	45990141	45992141	COAD-specific NDR	45991141
chr13	46007844	46009844	COAD-specific NDR	46008844
chr13	46946910	46948910	COAD-specific NDR	46947910
chr13	46948085	46950085	COAD-specific NDR	46949085
chr13	46950732	46952732	COAD-specific NDR	46951732
chr13	47156637	47158637	COAD-specific NDR	47157637
chr13	47181153	47183153	COAD-specific NDR	47182153
chr13	47234199	47236199	COAD-specific NDR	47235199
chr13	47333173	47335173	COAD-specific NDR	47334173
chr13	49202713	49204713	COAD-specific NDR	49203713
chr13	49210918	49212918	COAD-specific NDR	49211918
chr13	49922079	49924079	COAD-specific NDR	49923079
chr13	50249866	50251866	COAD-specific NDR	50250866
chr13	50512235	50514235	COAD-specific NDR	50513235
chr13	50528444	50530444	COAD-specific NDR	50529444
chr13	50919126	50921126	COAD-specific NDR	50920126
chr13	51190627	51192627	COAD-specific NDR	51191627
chr13	52429351	52431351	COAD-specific NDR	52430351
chr13	52515512	52517512	COAD-specific NDR	52516512
chr13	52528538	52530538	COAD-specific NDR	52529538
chr13	52531489	52533489	COAD-specific NDR	52532489
chr13	52533137	52535137	COAD-specific NDR	52534137
chr13	52552320	52554320	COAD-specific NDR	52553320
chr13	52734540	52736540	COAD-specific NDR	52735540
chr13	52735783	52737783	COAD-specific NDR	52736783
chr13	52744115	52746115	COAD-specific NDR	52745115
chr13	52750556	52752556	COAD-specific NDR	52751556
chr13	53569298	53571298	COAD-specific NDR	53570298
chr13	53575227	53577227	COAD-specific NDR	53576227
chr13	53690444	53692444	COAD-specific NDR	53691444
chr13	58629793	58631793	COAD-specific NDR	58630793
chr13	60408884	60410884	COAD-specific NDR	60409884
chr13	60410511	60412511	COAD-specific NDR	60411511
chr13	60569764	60571764	COAD-specific NDR	60570764
chr13	60582793	60584793	COAD-specific NDR	60583793
chr13	60585835	60587835	COAD-specific NDR	60586835
chr13	60982908	60984908	COAD-specific NDR	60983908
