chromosome	start	end	K-specific NDR	center
chr3	195549421	195551421	LUAD-specific NDR	195550421
chr3	195559958	195561958	LUAD-specific NDR	195560958
chr3	196057755	196059755	LUAD-specific NDR	196058755
chr3	196762683	196764683	LUAD-specific NDR	196763683
chr3	197060127	197062127	LUAD-specific NDR	197061127
chr3	197242594	197244594	LUAD-specific NDR	197243594
chr3	197683437	197685437	LUAD-specific NDR	197684437
chr4	304673	306673	LUAD-specific NDR	305673
chr4	610628	612628	LUAD-specific NDR	611628
chr4	791960	793960	LUAD-specific NDR	792960
chr4	794778	796778	LUAD-specific NDR	795778
chr4	1358438	1360438	LUAD-specific NDR	1359438
chr4	1686743	1688743	LUAD-specific NDR	1687743
chr4	1732159	1734159	LUAD-specific NDR	1733159
chr4	1874679	1876679	LUAD-specific NDR	1875679
chr4	1999169	2001169	LUAD-specific NDR	2000169
chr4	2167258	2169258	LUAD-specific NDR	2168258
chr4	2584491	2586491	LUAD-specific NDR	2585491
chr4	3251945	3253945	LUAD-specific NDR	3252945
chr4	3257929	3259929	LUAD-specific NDR	3258929
chr4	3259100	3261100	LUAD-specific NDR	3260100
chr4	3341670	3343670	LUAD-specific NDR	3342670
chr4	5366629	5368629	LUAD-specific NDR	5367629
chr4	5621054	5623054	LUAD-specific NDR	5622054
chr4	5661080	5663080	LUAD-specific NDR	5662080
chr4	6156023	6158023	LUAD-specific NDR	6157023
chr4	6166262	6168262	LUAD-specific NDR	6167262
chr4	6193110	6195110	LUAD-specific NDR	6194110
chr4	6569706	6571706	LUAD-specific NDR	6570706
chr4	6921099	6923099	LUAD-specific NDR	6922099
chr4	6956533	6958533	LUAD-specific NDR	6957533
chr4	7035643	7037643	LUAD-specific NDR	7036643
chr4	7053864	7055864	LUAD-specific NDR	7054864
chr4	7195345	7197345	LUAD-specific NDR	7196345
chr4	7218389	7220389	LUAD-specific NDR	7219389
chr4	7227901	7229901	LUAD-specific NDR	7228901
chr4	7349875	7351875	LUAD-specific NDR	7350875
chr4	7360579	7362579	LUAD-specific NDR	7361579
chr4	7398948	7400948	LUAD-specific NDR	7399948
chr4	7403412	7405412	LUAD-specific NDR	7404412
chr4	7435736	7437736	LUAD-specific NDR	7436736
chr4	7599923	7601923	LUAD-specific NDR	7600923
chr4	7735562	7737562	LUAD-specific NDR	7736562
chr4	7790019	7792019	LUAD-specific NDR	7791019
chr4	8196911	8198911	LUAD-specific NDR	8197911
chr4	8247485	8249485	LUAD-specific NDR	8248485
chr4	8384696	8386696	LUAD-specific NDR	8385696
chr4	8529654	8531654	LUAD-specific NDR	8530654
chr4	8539595	8541595	LUAD-specific NDR	8540595
chr4	8953114	8955114	LUAD-specific NDR	8954114
chr4	9103384	9105384	LUAD-specific NDR	9104384
chr4	9530486	9532486	LUAD-specific NDR	9531486
chr4	9825954	9827954	LUAD-specific NDR	9826954
chr4	10128654	10130654	LUAD-specific NDR	10129654
chr4	10621820	10623820	LUAD-specific NDR	10622820
chr4	10665289	10667289	LUAD-specific NDR	10666289
chr4	10727966	10729966	LUAD-specific NDR	10728966
chr4	11012067	11014067	LUAD-specific NDR	11013067
chr4	11530355	11532355	LUAD-specific NDR	11531355
chr4	11586411	11588411	LUAD-specific NDR	11587411
chr4	13867087	13869087	LUAD-specific NDR	13868087
chr4	14226520	14228520	LUAD-specific NDR	14227520
chr4	14842668	14844668	LUAD-specific NDR	14843668
chr4	14898064	14900064	LUAD-specific NDR	14899064
chr4	14909467	14911467	LUAD-specific NDR	14910467
chr4	14911289	14913289	LUAD-specific NDR	14912289
chr4	15774931	15776931	LUAD-specific NDR	15775931
chr4	15906820	15908820	LUAD-specific NDR	15907820
chr4	15919199	15921199	LUAD-specific NDR	15920199
chr4	15937292	15939292	LUAD-specific NDR	15938292
chr4	17770239	17772239	LUAD-specific NDR	17771239
chr4	17781361	17783361	LUAD-specific NDR	17782361
chr4	18943689	18945689	LUAD-specific NDR	18944689
chr4	20810628	20812628	LUAD-specific NDR	20811628
chr4	20841634	20843634	LUAD-specific NDR	20842634
chr4	23327961	23329961	LUAD-specific NDR	23328961
chr4	23374303	23376303	LUAD-specific NDR	23375303
chr4	24598903	24600903	LUAD-specific NDR	24599903
chr4	24623317	24625317	LUAD-specific NDR	24624317
chr4	24775920	24777920	LUAD-specific NDR	24776920
chr4	24853984	24855984	LUAD-specific NDR	24854984
chr4	25069735	25071735	LUAD-specific NDR	25070735
chr4	25249594	25251594	LUAD-specific NDR	25250594
chr4	25284787	25286787	LUAD-specific NDR	25285787
chr4	25300696	25302696	LUAD-specific NDR	25301696
chr4	25302269	25304269	LUAD-specific NDR	25303269
chr4	25359317	25361317	LUAD-specific NDR	25360317
chr4	25443617	25445617	LUAD-specific NDR	25444617
chr4	25447365	25449365	LUAD-specific NDR	25448365
chr4	25486965	25488965	LUAD-specific NDR	25487965
chr4	25490122	25492122	LUAD-specific NDR	25491122
chr4	25514702	25516702	LUAD-specific NDR	25515702
chr4	25538696	25540696	LUAD-specific NDR	25539696
chr4	25561406	25563406	LUAD-specific NDR	25562406
chr4	25563930	25565930	LUAD-specific NDR	25564930
chr4	25609488	25611488	LUAD-specific NDR	25610488
chr4	25636319	25638319	LUAD-specific NDR	25637319
chr4	25656416	25658416	LUAD-specific NDR	25657416
chr4	26020980	26022980	LUAD-specific NDR	26021980
chr4	26023142	26025142	LUAD-specific NDR	26024142
chr4	26222526	26224526	LUAD-specific NDR	26223526
chr4	26378199	26380199	LUAD-specific NDR	26379199
chr4	26501331	26503331	LUAD-specific NDR	26502331
chr4	27012168	27014168	LUAD-specific NDR	27013168
chr4	30182289	30184289	LUAD-specific NDR	30183289
chr4	32753791	32755791	LUAD-specific NDR	32754791
chr4	34933398	34935398	LUAD-specific NDR	34934398
chr4	36007023	36009023	LUAD-specific NDR	36008023
chr4	37764689	37766689	LUAD-specific NDR	37765689
chr4	37766680	37768680	LUAD-specific NDR	37767680
chr4	37961501	37963501	LUAD-specific NDR	37962501
chr4	38126647	38128647	LUAD-specific NDR	38127647
chr4	38189655	38191655	LUAD-specific NDR	38190655
chr4	38276076	38278076	LUAD-specific NDR	38277076
chr4	38451060	38453060	LUAD-specific NDR	38452060
chr4	38606576	38608576	LUAD-specific NDR	38607576
chr4	38621842	38623842	LUAD-specific NDR	38622842
chr4	38729368	38731368	LUAD-specific NDR	38730368
chr4	39402460	39404460	LUAD-specific NDR	39403460
chr4	39515677	39517677	LUAD-specific NDR	39516677
chr4	39992005	39994005	LUAD-specific NDR	39993005
chr4	40065818	40067818	LUAD-specific NDR	40066818
chr4	40364818	40366818	LUAD-specific NDR	40365818
chr4	40393505	40395505	LUAD-specific NDR	40394505
chr4	40405383	40407383	LUAD-specific NDR	40406383
chr4	40997110	40999110	LUAD-specific NDR	40998110
chr4	41130685	41132685	LUAD-specific NDR	41131685
chr4	41305426	41307426	LUAD-specific NDR	41306426
chr4	41335428	41337428	LUAD-specific NDR	41336428
chr4	41359870	41361870	LUAD-specific NDR	41360870
chr4	41427704	41429704	LUAD-specific NDR	41428704
chr4	41454115	41456115	LUAD-specific NDR	41455115
chr4	41656352	41658352	LUAD-specific NDR	41657352
chr4	41711108	41713108	LUAD-specific NDR	41712108
chr4	41715592	41717592	LUAD-specific NDR	41716592
chr4	41910335	41912335	LUAD-specific NDR	41911335
chr4	42502862	42504862	LUAD-specific NDR	42503862
chr4	42674245	42676245	LUAD-specific NDR	42675245
chr4	42709780	42711780	LUAD-specific NDR	42710780
chr4	42731074	42733074	LUAD-specific NDR	42732074
chr4	42779596	42781596	LUAD-specific NDR	42780596
chr4	42821327	42823327	LUAD-specific NDR	42822327
chr4	42825522	42827522	LUAD-specific NDR	42826522
chr4	47788120	47790120	LUAD-specific NDR	47789120
chr4	48377057	48379057	LUAD-specific NDR	48378057
chr4	48604570	48606570	LUAD-specific NDR	48605570
chr4	48903547	48905547	LUAD-specific NDR	48904547
chr4	53735569	53737569	LUAD-specific NDR	53736569
chr4	54324919	54326919	LUAD-specific NDR	54325919
chr4	54467783	54469783	LUAD-specific NDR	54468783
chr4	55248019	55250019	LUAD-specific NDR	55249019
chr4	55256003	55258003	LUAD-specific NDR	55257003
chr4	55418386	55420386	LUAD-specific NDR	55419386
chr4	55419909	55421909	LUAD-specific NDR	55420909
chr4	55424698	55426698	LUAD-specific NDR	55425698
chr4	55451636	55453636	LUAD-specific NDR	55452636
chr4	55574770	55576770	LUAD-specific NDR	55575770
chr4	55666480	55668480	LUAD-specific NDR	55667480
chr4	55767634	55769634	LUAD-specific NDR	55768634
chr4	56009190	56011190	LUAD-specific NDR	56010190
chr4	56019626	56021626	LUAD-specific NDR	56020626
chr4	56034976	56036976	LUAD-specific NDR	56035976
chr4	56222365	56224365	LUAD-specific NDR	56223365
chr4	56226578	56228578	LUAD-specific NDR	56227578
chr4	56244444	56246444	LUAD-specific NDR	56245444
chr4	56526778	56528778	LUAD-specific NDR	56527778
chr4	57528450	57530450	LUAD-specific NDR	57529450
chr4	57545679	57547679	LUAD-specific NDR	57546679
chr4	57563695	57565695	LUAD-specific NDR	57564695
chr4	57593935	57595935	LUAD-specific NDR	57594935
chr4	58145867	58147867	LUAD-specific NDR	58146867
chr4	59922734	59924734	LUAD-specific NDR	59923734
chr4	60821318	60823318	LUAD-specific NDR	60822318
chr4	60867884	60869884	LUAD-specific NDR	60868884
chr4	61762252	61764252	LUAD-specific NDR	61763252
chr4	62385718	62387718	LUAD-specific NDR	62386718
chr4	66523064	66525064	LUAD-specific NDR	66524064
chr4	69312130	69314130	LUAD-specific NDR	69313130
chr4	69729978	69731978	LUAD-specific NDR	69730978
chr4	69925882	69927882	LUAD-specific NDR	69926882
chr4	69947699	69949699	LUAD-specific NDR	69948699
chr4	71145535	71147535	LUAD-specific NDR	71146535
chr4	71449408	71451408	LUAD-specific NDR	71450408
chr4	71643999	71645999	LUAD-specific NDR	71644999
chr4	71792598	71794598	LUAD-specific NDR	71793598
chr4	72083926	72085926	LUAD-specific NDR	72084926
chr4	72106643	72108643	LUAD-specific NDR	72107643
chr4	72473269	72475269	LUAD-specific NDR	72474269
chr4	72513311	72515311	LUAD-specific NDR	72514311
chr4	72959030	72961030	LUAD-specific NDR	72960030
chr4	72984849	72986849	LUAD-specific NDR	72985849
chr4	73816551	73818551	LUAD-specific NDR	73817551
chr4	74401590	74403590	LUAD-specific NDR	74402590
chr4	74592546	74594546	LUAD-specific NDR	74593546
chr4	74732721	74734721	LUAD-specific NDR	74733721
chr4	74735153	74737153	LUAD-specific NDR	74736153
chr4	74810603	74812603	LUAD-specific NDR	74811603
chr4	74974431	74976431	LUAD-specific NDR	74975431
chr4	74976946	74978946	LUAD-specific NDR	74977946
chr4	74988045	74990045	LUAD-specific NDR	74989045
chr4	75055808	75057808	LUAD-specific NDR	75056808
chr4	75158417	75160417	LUAD-specific NDR	75159417
chr4	75185428	75187428	LUAD-specific NDR	75186428
chr4	75331151	75333151	LUAD-specific NDR	75332151
chr4	75403924	75405924	LUAD-specific NDR	75404924
chr4	75405225	75407225	LUAD-specific NDR	75406225
chr4	75410942	75412942	LUAD-specific NDR	75411942
chr4	75420136	75422136	LUAD-specific NDR	75421136
chr4	75507489	75509489	LUAD-specific NDR	75508489
chr4	75544763	75546763	LUAD-specific NDR	75545763
chr4	75559875	75561875	LUAD-specific NDR	75560875
chr4	75581004	75583004	LUAD-specific NDR	75582004
chr4	75607113	75609113	LUAD-specific NDR	75608113
chr4	75679900	75681900	LUAD-specific NDR	75680900
chr4	75858905	75860905	LUAD-specific NDR	75859905
chr4	75868718	75870718	LUAD-specific NDR	75869718
chr4	75872676	75874676	LUAD-specific NDR	75873676
chr4	75940016	75942016	LUAD-specific NDR	75941016
chr4	75952737	75954737	LUAD-specific NDR	75953737
chr4	76104015	76106015	LUAD-specific NDR	76105015
chr4	76486276	76488276	LUAD-specific NDR	76487276
chr4	76547394	76549394	LUAD-specific NDR	76548394
chr4	76553640	76555640	LUAD-specific NDR	76554640
chr4	76563594	76565594	LUAD-specific NDR	76564594
chr4	77121220	77123220	LUAD-specific NDR	77122220
chr4	77216365	77218365	LUAD-specific NDR	77217365
chr4	77262512	77264512	LUAD-specific NDR	77263512
chr4	77446837	77448837	LUAD-specific NDR	77447837
chr4	77542501	77544501	LUAD-specific NDR	77543501
chr4	77560585	77562585	LUAD-specific NDR	77561585
chr4	77599976	77601976	LUAD-specific NDR	77600976
chr4	77702281	77704281	LUAD-specific NDR	77703281
chr4	77813020	77815020	LUAD-specific NDR	77814020
chr4	77927906	77929906	LUAD-specific NDR	77928906
chr4	78025349	78027349	LUAD-specific NDR	78026349
chr4	78122246	78124246	LUAD-specific NDR	78123246
chr4	78152983	78154983	LUAD-specific NDR	78153983
chr4	78221345	78223345	LUAD-specific NDR	78222345
chr4	78445906	78447906	LUAD-specific NDR	78446906
chr4	78582698	78584698	LUAD-specific NDR	78583698
chr4	78842069	78844069	LUAD-specific NDR	78843069
chr4	79096807	79098807	LUAD-specific NDR	79097807
chr4	79462717	79464717	LUAD-specific NDR	79463717
chr4	79626703	79628703	LUAD-specific NDR	79627703
chr4	79702401	79704401	LUAD-specific NDR	79703401
chr4	79945429	79947429	LUAD-specific NDR	79946429
chr4	80418601	80420601	LUAD-specific NDR	80419601
chr4	81498363	81500363	LUAD-specific NDR	81499363
chr4	81531737	81533737	LUAD-specific NDR	81532737
chr4	81535500	81537500	LUAD-specific NDR	81536500
chr4	81941809	81943809	LUAD-specific NDR	81942809
chr4	82394180	82396180	LUAD-specific NDR	82395180
chr4	83192284	83194284	LUAD-specific NDR	83193284
chr4	83208042	83210042	LUAD-specific NDR	83209042
chr4	83315299	83317299	LUAD-specific NDR	83316299
chr4	83636043	83638043	LUAD-specific NDR	83637043
chr4	85517106	85519106	LUAD-specific NDR	85518106
chr4	85815027	85817027	LUAD-specific NDR	85816027
chr4	85872395	85874395	LUAD-specific NDR	85873395
chr4	85964198	85966198	LUAD-specific NDR	85965198
chr4	86957099	86959099	LUAD-specific NDR	86958099
chr4	87449733	87451733	LUAD-specific NDR	87450733
chr4	87485055	87487055	LUAD-specific NDR	87486055
chr4	87751711	87753711	LUAD-specific NDR	87752711
chr4	87893396	87895396	LUAD-specific NDR	87894396
chr4	88051361	88053361	LUAD-specific NDR	88052361
chr4	88224964	88226964	LUAD-specific NDR	88225964
chr4	88237848	88239848	LUAD-specific NDR	88238848
chr4	88381679	88383679	LUAD-specific NDR	88382679
chr4	88764210	88766210	LUAD-specific NDR	88765210
chr4	89098652	89100652	LUAD-specific NDR	89099652
chr4	89435232	89437232	LUAD-specific NDR	89436232
chr4	89732785	89734785	LUAD-specific NDR	89733785
chr4	89870045	89872045	LUAD-specific NDR	89871045
chr4	89878384	89880384	LUAD-specific NDR	89879384
chr4	89884139	89886139	LUAD-specific NDR	89885139
chr4	89902332	89904332	LUAD-specific NDR	89903332
chr4	90492526	90494526	LUAD-specific NDR	90493526
chr4	91095107	91097107	LUAD-specific NDR	91096107
chr4	91763269	91765269	LUAD-specific NDR	91764269
chr4	91871336	91873336	LUAD-specific NDR	91872336
chr4	92971188	92973188	LUAD-specific NDR	92972188
chr4	95405930	95407930	LUAD-specific NDR	95406930
chr4	95741238	95743238	LUAD-specific NDR	95742238
chr4	96006930	96008930	LUAD-specific NDR	96007930
chr4	96225236	96227236	LUAD-specific NDR	96226236
chr4	96278690	96280690	LUAD-specific NDR	96279690
chr4	96281771	96283771	LUAD-specific NDR	96282771
chr4	96561934	96563934	LUAD-specific NDR	96562934
chr4	99069184	99071184	LUAD-specific NDR	99070184
chr4	99351033	99353033	LUAD-specific NDR	99352033
chr4	99563414	99565414	LUAD-specific NDR	99564414
chr4	99582130	99584130	LUAD-specific NDR	99583130
chr4	99698555	99700555	LUAD-specific NDR	99699555
chr4	100334746	100336746	LUAD-specific NDR	100335746
chr4	100493228	100495228	LUAD-specific NDR	100494228
chr4	100962560	100964560	LUAD-specific NDR	100963560
chr4	101129237	101131237	LUAD-specific NDR	101130237
chr4	101348400	101350400	LUAD-specific NDR	101349400
chr4	101469656	101471656	LUAD-specific NDR	101470656
chr4	101744015	101746015	LUAD-specific NDR	101745015
chr4	101819189	101821189	LUAD-specific NDR	101820189
chr4	102057314	102059314	LUAD-specific NDR	102058314
chr4	102226518	102228518	LUAD-specific NDR	102227518
chr4	102805936	102807936	LUAD-specific NDR	102806936
chr4	102865011	102867011	LUAD-specific NDR	102866011
chr4	103023707	103025707	LUAD-specific NDR	103024707
chr4	103174267	103176267	LUAD-specific NDR	103175267
chr4	103175710	103177710	LUAD-specific NDR	103176710
chr4	103219668	103221668	LUAD-specific NDR	103220668
chr4	103238866	103240866	LUAD-specific NDR	103239866
chr4	103254998	103256998	LUAD-specific NDR	103255998
chr4	103371217	103373217	LUAD-specific NDR	103372217
chr4	103393244	103395244	LUAD-specific NDR	103394244
chr4	103414245	103416245	LUAD-specific NDR	103415245
chr4	103608030	103610030	LUAD-specific NDR	103609030
chr4	103653402	103655402	LUAD-specific NDR	103654402
chr4	103655991	103657991	LUAD-specific NDR	103656991
chr4	103700815	103702815	LUAD-specific NDR	103701815
chr4	105049159	105051159	LUAD-specific NDR	105050159
chr4	105490994	105492994	LUAD-specific NDR	105491994
chr4	105495630	105497630	LUAD-specific NDR	105496630
chr4	105642821	105644821	LUAD-specific NDR	105643821
chr4	105672828	105674828	LUAD-specific NDR	105673828
chr4	105853535	105855535	LUAD-specific NDR	105854535
chr4	106037328	106039328	LUAD-specific NDR	106038328
chr4	106226634	106228634	LUAD-specific NDR	106227634
chr4	106472716	106474716	LUAD-specific NDR	106473716
chr4	106519120	106521120	LUAD-specific NDR	106520120
chr4	106533607	106535607	LUAD-specific NDR	106534607
chr4	106541276	106543276	LUAD-specific NDR	106542276
chr4	106603384	106605384	LUAD-specific NDR	106604384
chr4	106958407	106960407	LUAD-specific NDR	106959407
chr4	107726552	107728552	LUAD-specific NDR	107727552
chr4	108389147	108391147	LUAD-specific NDR	108390147
chr4	108412936	108414936	LUAD-specific NDR	108413936
chr4	108722025	108724025	LUAD-specific NDR	108723025
chr4	108728859	108730859	LUAD-specific NDR	108729859
chr4	108748078	108750078	LUAD-specific NDR	108749078
chr4	108752660	108754660	LUAD-specific NDR	108753660
chr4	108816432	108818432	LUAD-specific NDR	108817432
chr4	108920277	108922277	LUAD-specific NDR	108921277
chr4	111152195	111154195	LUAD-specific NDR	111153195
chr4	111454318	111456318	LUAD-specific NDR	111455318
chr4	114073966	114075966	LUAD-specific NDR	114074966
chr4	114476288	114478288	LUAD-specific NDR	114477288
chr4	114705254	114707254	LUAD-specific NDR	114706254
chr4	115399894	115401894	LUAD-specific NDR	115400894
chr4	115483760	115485760	LUAD-specific NDR	115484760
chr4	115536417	115538417	LUAD-specific NDR	115537417
chr4	118320531	118322531	LUAD-specific NDR	118321531
chr4	119288238	119290238	LUAD-specific NDR	119289238
chr4	120023102	120025102	LUAD-specific NDR	120024102
chr4	120866714	120868714	LUAD-specific NDR	120867714
chr4	121531482	121533482	LUAD-specific NDR	121532482
chr4	121962052	121964052	LUAD-specific NDR	121963052
chr4	121992853	121994853	LUAD-specific NDR	121993853
chr4	121994316	121996316	LUAD-specific NDR	121995316
chr4	121997815	121999815	LUAD-specific NDR	121998815
